designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
Gaia DR3 71731966798312064,71731966798312064,56.39707364514808,28.771735801494017,15.01203764072484,10.484124380965463,82.89182759967368,1.2128737,10.046938,1.008893,-43.804817,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5274.8013,4.6283,-0.2496,66.0318,0.1481,0.1206,0.0643,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.599825724800273
Gaia DR3 71860167278734848,71860167278734848,55.276990856533494,28.609668467088948,14.9153973473837,77.25655047740659,-61.67047218630674,3.4875023,13.516493,2.7316494,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.601179496514176
Gaia DR3 53988224244516736,53988224244516736,61.69961699200813,23.972105963510394,16.285010203217638,-33.647670676908405,-69.96011610377636,1.5097251,15.195165,3.2557945,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.607014140850474
Gaia DR3 53084150809841152,53084150809841152,60.96784103155916,21.815506913872508,14.922523480604667,66.80697201491026,-80.8692919740227,1.1306373,15.25972,2.905898,-50.994007,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.6165675234005095
Gaia DR3 62670998849127552,62670998849127552,51.70971596170598,23.258116473172528,21.308470710843437,-39.84674439220993,-75.37083225627711,1.0796592,9.541726,1.1108103,28.572905,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4904.219,4.5818,-0.0851,46.5458,0.001,8.0E-4,4.0E-4,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.622838231217392
Gaia DR3 71746775845941888,71746775845941888,56.780306489419374,28.799698500409153,13.749247366242836,131.98523203670848,65.03390566785363,1.0679346,18.318157,3.8373528,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.623126840350982
Gaia DR3 117709729140217216,117709729140217216,52.20764798129931,26.48616945277209,65.13193983564408,225.8988634084229,-133.00423730946244,1.4762088,12.137731,2.765005,0.12222812,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3031.3464,4.4247,-0.8043,15.3649,0.0,0.0,0.0,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.637471455827244
Gaia DR3 61572655452334464,61572655452334464,52.390428925184835,21.710412499609518,10.961196971478675,6.696793006458874,-36.854944568502475,1.8102692,11.0814085,1.2634993,-52.13738,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4585.4775,4.4958,-0.1148,91.3009,0.0178,0.0137,0.0072,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.640159485477879
Gaia DR3 50931272681618304,50931272681618304,58.20949070709346,19.761947838825254,12.593554441160357,75.49162910586058,-17.899517895061244,1.0673144,14.701429,2.60254,36.175476,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.644112975097993
Gaia DR3 163302048236137600,163302048236137600,61.06442366187646,26.573023212519704,33.42450632796409,215.0176289089339,-112.14137676183447,0.97492003,10.553541,1.815424,62.234142,NOT_AVAILABLE,0,true,true,false,false,false,false,true,3999.5112,4.6976,-0.1899,29.8583,0.1636,0.1175,0.0645,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.645330472256933
Gaia DR3 58122486747663360,58122486747663360,53.43981828792563,20.608148008113883,13.155679284349889,-72.28417316583018,-27.05642425859211,1.0312223,16.895884,3.0973482,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.6469513427287445
Gaia DR3 53583707044206336,53583707044206336,61.5251529502615,22.86587489811887,14.958417627116928,77.58356074797467,-50.363666048399196,1.0041668,16.196201,3.068533,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.6508593548753225
Gaia DR3 117831946729755136,117831946729755136,52.74637797192072,27.21270090207185,11.153593537891506,-1.4555803185932672,-6.386747015541428,1.0835167,20.543,2.1311817,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.650963338871524
Gaia DR3 53164002842376832,53164002842376832,61.17425004460124,22.08166969321299,17.619441960173923,93.06683077061193,-58.495646101488944,2.4463112,4.065172,1.2072711,9.353551,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.651413074720599
Gaia DR3 71493682012186368,71493682012186368,54.820900157250854,28.53084859834483,11.661295632781794,45.79339617808143,-35.668110602579304,0.9742409,18.721075,3.9644012,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.653743793625627
Gaia DR3 117280133627745280,117280133627745280,51.885366874332526,25.899948201831215,13.736773813310924,16.512633585004323,-29.4102312411956,1.063486,9.052432,0.8815117,43.010094,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5735.385,4.3132,-0.2062,72.9145,0.2021,0.1689,0.0907,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.654304784953303
Gaia DR3 71865699196639616,71865699196639616,54.97402719231468,28.582194402599644,10.11428999458541,26.50195235670762,-61.8174144080342,1.0833067,16.386786,3.0634956,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3238.3694,4.9256,0.0352,105.461,0.9797,0.6051,0.4146,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.6554566446705605
Gaia DR3 53083257456640640,53083257456640640,61.02577435402586,21.79920848370521,10.781360197675431,-42.498316214787664,-0.36424867947441175,1.0663375,14.058462,2.2781296,12.145695,VARIABLE,0,true,true,false,true,false,true,true,3667.6875,4.7451,-0.045,92.7373,0.5996,0.4064,0.2419,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.670938415632631
Gaia DR3 162150859561044352,162150859561044352,61.721962122762605,24.965881566133774,15.291899032804128,58.40129528300419,-9.007728702414255,1.0250592,13.460632,2.330042,-3.7597883,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.671607592949158
Gaia DR3 162451438553941504,162451438553941504,61.49822090427564,25.788119753671065,17.242737933135018,95.58137507793842,-19.446870057168546,8.092202,8.832563,1.0224361,24.368334,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5032.1504,4.2978,-0.355,59.0067,4.0E-4,3.0E-4,2.0E-4,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.672701216402335
Gaia DR3 51090628850761088,51090628850761088,57.82615864666917,19.631868436224398,12.651815765223626,43.925566563141125,-3.785142528588545,1.0941834,18.778538,1.0173035,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.673211909848683
Gaia DR3 57305897501412224,57305897501412224,54.635031004235934,19.89565503180063,11.723775109092367,6.980453267534343,-61.8068078669486,1.1016608,15.687138,2.6887398,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3390.6426,4.9659,-0.33,87.5972,0.7934,0.5124,0.3258,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.6746701895535265
Gaia DR3 163765767265307136,163765767265307136,59.94278113790726,27.810311101053568,12.269646594956436,59.16666743100807,11.865738892818452,2.3837476,15.856501,2.9125757,49.010822,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.68019111955755
Gaia DR3 51041292563165696,51041292563165696,56.32583623509108,19.50473549067706,10.763369010914172,32.46648607379446,-14.387174670455344,0.9994808,15.796933,2.6004686,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3434.533,4.9713,-0.408,95.6235,0.7944,0.5183,0.3234,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.683299884833661
Gaia DR3 51301876819771264,51301876819771264,58.82923988592779,19.947572172882307,18.617586531040637,-31.21785737245441,-78.70600838582855,1.1630521,15.016357,2.6221848,61.95067,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.6840201719487915
Gaia DR3 51293974079837056,51293974079837056,59.4995652032589,20.29167410485984,10.327141696470637,-14.276558014366401,-5.7793229438730345,1.0992793,16.130419,2.900298,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3290.5115,4.9403,-0.1174,98.9755,0.8652,0.544,0.3618,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.691958507706341
Gaia DR3 57355684762312448,57355684762312448,54.454814812563576,19.94302688516838,17.032853114920435,89.57473375502786,14.57771224936988,1.2871519,13.729659,,4.3392277,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.70125509067569
Gaia DR3 57355680465856512,57355680465856512,54.45478223566801,19.94265538309861,16.904072012960192,98.2074768468316,14.295399711785956,1.1927743,13.225742,2.5861082,7.3693986,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.701603957074534
Gaia DR3 166684558319606912,166684558319606912,59.65292413539344,28.052068193588653,10.674942240823576,112.65710130443344,-163.27103183350178,1.0913304,17.498825,3.3362255,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.7153021069972585
Gaia DR3 119413564142952320,119413564142952320,53.787609493521316,28.140156633341412,10.283816407955515,-47.47656025674192,10.559579251452764,1.1515381,13.876905,2.1914806,-0.4456339,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.725963725062613
Gaia DR3 119413564141513472,119413564141513472,53.787659297405334,28.140464214753152,10.2877032295772,-46.838679522540765,14.82601078732561,1.3463936,16.781355,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.72619532547906
Gaia DR3 117878886428834688,117878886428834688,52.670271704784774,27.25382659324608,14.7240989413583,121.06900783201917,-17.322772453067067,0.9622089,17.113995,3.5149307,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.729283459128681
Gaia DR3 119512829426938752,119512829426938752,54.136261867343684,28.33202328911816,15.914774919055343,17.845794873846987,0.5558284512065299,1.1064867,14.245157,2.3131304,-22.53178,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.729644803455724
Gaia DR3 62669933697249024,62669933697249024,51.593847629405275,23.21961288997886,21.631862772920215,241.94192618798593,-85.16808402774728,1.0957658,14.456469,2.714404,49.396866,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3242.6426,5.009,-0.2337,45.7815,7.0E-4,5.0E-4,3.0E-4,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.735134927264854
Gaia DR3 163490683199935872,163490683199935872,60.573008894325014,27.339957799553794,10.667500297862356,61.432205748357404,-222.7557347550947,1.0262917,15.270608,2.3556757,-38.693756,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3495.1943,4.9164,-0.4512,94.7251,0.5215,0.3469,0.2121,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.735230175654565
Gaia DR3 117726844586100352,117726844586100352,52.375182883824095,26.92495730792007,16.284864559345174,191.52471568123096,-123.15066775434146,1.1703521,14.633992,2.749833,33.354088,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.740626898531802
Gaia DR3 166775435530818304,166775435530818304,59.71259490307501,28.047725939931063,10.945906706672076,9.492455379453443,-11.900796721046856,2.4159386,19.87311,1.3741379,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.742522363305756
Gaia DR3 71927271847167232,71927271847167232,56.37833030261271,28.9173524705764,11.45896355229507,29.815214549039837,-57.22276545267822,1.0387875,18.089785,0.47428894,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.746107029448469
Gaia DR3 71924454348627840,71924454348627840,56.306111039359934,28.91373892369242,10.421510950847788,44.28238947257088,-55.94008955950184,1.0718453,16.735998,3.146947,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.746346814064512
Gaia DR3 51383893515451392,51383893515451392,59.80698463008898,20.428044056611437,22.843042858955556,135.33742917082168,-36.7257965306035,1.5592952,12.558389,2.3685064,36.57519,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.747829676644886
Gaia DR3 62747724144865408,62747724144865408,51.488649615135294,23.653737826008555,13.981372870059186,-28.168182569358486,-73.49694801213995,1.0242423,16.648771,3.2255087,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.754598559428859
Gaia DR3 58034495753990016,58034495753990016,53.95114034921783,20.128415698327647,11.111921203068114,39.105833488557465,-58.9942725581992,1.0527823,15.87783,3.0172968,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3276.0593,4.9037,0.0408,92.666,0.9508,0.5922,0.4017,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.762469452424919
Gaia DR3 61856496954301696,61856496954301696,51.80726910920071,22.463986029246893,10.164180882255787,70.29099877217186,-19.751088099300663,1.018379,18.41431,-0.21033287,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.772701776355982
Gaia DR3 61497407625478272,61497407625478272,52.10557922458336,21.885372626309735,17.92084210889686,100.1027000951677,-93.77183774303086,1.1550231,15.469968,-0.078222275,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.775565809203369
Gaia DR3 119533685788069248,119533685788069248,54.686919656619835,28.61629232826391,11.497424682351667,-120.83875195398556,-24.3211936617312,1.0945386,13.307803,2.053379,-12.4956,VARIABLE,0,true,true,false,true,false,true,true,3868.6013,4.6944,7.0E-4,86.9459,0.5924,0.4135,0.2337,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.776557317149543
Gaia DR3 167017538544271744,167017538544271744,57.904295549862674,28.826932730311352,11.360990539807991,5.928211745990668,-67.77060304405344,1.1264871,17.274813,3.2862139,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.78077459266003
Gaia DR3 61689890880210176,61689890880210176,52.01130611378993,22.021662109830903,28.22293508385727,328.74083679947563,-313.21393993130334,6.7513885,10.708625,1.8165913,-18.2744,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.787056152459803
Gaia DR3 162216070047317888,162216070047317888,61.772658725384055,25.369963655017525,13.561767770710905,21.89408501703013,-36.91105557448671,1.0278034,12.948286,1.9604053,-45.88755,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.793743709401344
Gaia DR3 57261126760630784,57261126760630784,54.366272758949016,19.872238227935032,11.7016243461287,-17.14851351422392,-50.28931175968851,1.0125664,19.690384,2.9598713,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.8010614082231795
Gaia DR3 57350870102487936,57350870102487936,54.45903894934601,19.82233025206733,10.156581001441811,-50.166281702855485,-251.09161934095238,1.0339228,10.843766,1.0053234,-77.00426,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5076.2144,4.5218,-0.6844,97.9032,0.0111,0.009,0.0048,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.808954820306588
Gaia DR3 117690801220621312,117690801220621312,52.016438915192474,26.53057536279136,12.613194397418257,183.01144453634672,-117.61294551486654,20.667543,12.708339,2.3094282,17.092197,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.808975080589185
Gaia DR3 117690801219527168,117690801219527168,52.015082941559115,26.53167352986102,13.213196327950975,183.52267025071433,-112.55451246446059,0.97028035,17.898605,0.71473885,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.810563738443927
Gaia DR3 61801491310173056,61801491310173056,51.87890742512378,22.21025089082787,25.89588870140064,66.6683942245472,-80.36763767509743,1.3308412,13.12409,2.9588718,10.697219,NOT_AVAILABLE,0,true,true,false,false,false,false,true,3118.9646,4.5394,-0.0326,38.6687,0.0298,0.0183,0.0132,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.813230577072229
Gaia DR3 53910914833318656,53910914833318656,61.88594743529779,23.606351054210208,13.929895239660246,-67.33870955648092,-15.479434425364271,8.074954,14.921875,2.789917,-16.959467,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.813318229183673
Gaia DR3 51415160877423488,51415160877423488,60.262117106145496,20.701807960340798,17.731066366496325,-15.325682897388411,-134.79964818645766,0.9871985,17.546206,4.0892735,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.813690307321284
Gaia DR3 53112944270520832,53112944270520832,61.33523408583346,22.008324337407693,59.472793108702625,172.21245290662395,-130.6089579128826,0.947341,5.756682,0.8038416,23.891306,VARIABLE,0,false,false,false,true,false,true,true,5750.9917,4.4057,-0.1359,16.7968,0.0,0.0,0.0,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.817623498281704
Gaia DR3 58109777940662272,58109777940662272,53.40597286029121,20.41074215462404,13.762167506376864,-24.7058200117404,-75.09629948589497,1.0736307,14.274567,2.537428,-26.440329,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.820989379448863
Gaia DR3 117244090262233472,117244090262233472,51.555854226238814,25.543156367166606,11.482834481173867,9.979895851149852,-35.28246310685159,1.2074896,15.465716,3.0122156,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.826421397403478
